-0.303474	-0.0654116
-0.29447	-0.0635555
-0.285279	-0.0616589
-0.275889	-0.0597195
-0.266288	-0.0577346
-0.256462	-0.0557013
-0.246397	-0.053616
-0.236076	-0.0514752
-0.225478	-0.0492743
-0.214581	-0.0470085
-0.20336	-0.044672
-0.191784	-0.0422582
-0.179819	-0.039759
-0.167422	-0.0371653
-0.154544	-0.0344657
-0.141124	-0.0316466
-0.127088	-0.0286912
-0.112345	-0.025579
-0.0967827	-0.0222847
-0.0802712	-0.0187792
-0.0626875	-0.0150373
-0.0440662	-0.01108
-0.0254797	-0.00723834
-0.0154123	-0.0064221
-0.0165767	-0.0174636
0.0895359	0.00126925
0.244989	0.0694246
0.395813	0.137593
0.546157	0.205633
0.696342	0.273619
0.846452	0.341577
0.996519	0.409518
1.14656	0.477448
1.29658	0.54537
1.44658	0.613286
1.59657	0.681197
1.74656	0.749105
1.89653	0.817009
2.04651	0.884912
2.19647	0.952812
2.34643	1.02071
2.49639	1.08861
2.64635	1.1565
2.7963	1.2244
2.94625	1.29229
3.0962	1.36018
3.24615	1.42807
3.39609	1.49596
3.54604	1.56385
3.69598	1.63174
3.84592	1.69963
3.99586	1.76752
4.1458	1.83541
4.29574	1.9033
4.44567	1.97118
4.59561	2.03907
4.74554	2.10696
4.89548	2.17484
5.04541	2.24273
5.19534	2.31061
5.34527	2.3785
5.49521	2.44638
5.64514	2.51427
5.79507	2.58215
5.945	2.65003
6.09493	2.71792
6.24485	2.7858
6.39478	2.85369
6.54471	2.92157
6.69464	2.98945
6.84457	3.05733
6.99449	3.12522
7.14442	3.1931
7.29435	3.26098
7.44427	3.32886
7.5942	3.39675
7.74412	3.46463
7.89405	3.53251
8.04397	3.60039
8.1939	3.66827
8.34382	3.73616
8.49375	3.80404
8.64367	3.87192
8.7936	3.9398
8.94352	4.00768
9.09344	4.07556
9.24337	4.14344
9.39329	4.21132
9.54321	4.2792
9.69313	4.34709
9.84306	4.41497
9.99298	4.48285
10.1429	4.55073
10.2928	4.61861
10.4427	4.68649
10.5927	4.75437
10.7426	4.82225
10.8925	4.89013
11.0424	4.95801
11.1924	5.02589
11.3423	5.09377
11.4922	5.16165
11.6421	5.22953
11.792	5.29741
11.942	5.36529
12.0919	5.43317
12.2418	5.50105
12.3917	5.56893
