0.525	1	3e-06	-1.00231	-0.130234	0	0.807433	-6.18059	0
0.53	1	3e-06	-0.99779	-0.161069	0	0.998635	-6.15275	0
0.535	1	3e-06	-0.992321	-0.191751	0	1.1889	-6.11902	0
0.54	1	3e-06	-0.985903	-0.22225	0	1.37804	-6.07943	0
0.545	1	3e-06	-0.978543	-0.252536	0	1.56589	-6.03403	0
0.55	1	3e-06	-0.970247	-0.28258	0	1.75226	-5.98285	0
0.555	1	3e-06	-0.961023	-0.312355	0	1.93699	-5.92595	0
0.56	1	3e-06	-0.95088	-0.34183	0	2.11989	-5.86337	0
0.565	1	3e-06	-0.939827	-0.370979	0	2.30079	-5.79517	0
0.57	1	3e-06	-0.927876	-0.399773	0	2.47952	-5.72141	0
0.575	1	3e-06	-0.915036	-0.428184	0	2.65592	-5.64216	0
0.58	1	3e-06	-0.901321	-0.456185	0	2.82981	-5.55749	0
0.585	1	3e-06	-0.886742	-0.48375	0	3.00103	-5.46749	0
0.59	1	3e-06	-0.871315	-0.510851	0	3.16942	-5.37222	0
0.595	1	3e-06	-0.855053	-0.537464	0	3.33482	-5.27179	0
0.6	1	3e-06	-0.837972	-0.563561	0	3.49706	-5.16628	0
0.605	1	3e-06	-0.820088	-0.589118	0	3.656	-5.05578	0
0.61	1	3e-06	-0.801418	-0.614111	0	3.81147	-4.94041	0
0.615	1	3e-06	-0.781979	-0.638514	0	3.96334	-4.82027	0
0.62	1	3e-06	-0.761791	-0.662305	0	4.11146	-4.69546	0
0.625	1	3e-06	-0.740871	-0.685461	0	4.25568	-4.56611	0
0.63	1	3e-06	-0.719241	-0.707959	0	4.39586	-4.43233	0
0.635	1	3e-06	-0.696919	-0.729777	0	4.53187	-4.29424	0
0.64	1	3e-06	-0.673929	-0.750895	0	4.66358	-4.15198	0
0.645	1	3e-06	-0.650291	-0.77129	0	4.79085	-4.00568	0
0.65	1	3e-06	-0.626028	-0.790945	0	4.91357	-3.85548	0
0.655	1	3e-06	-0.601163	-0.809839	0	5.03161	-3.7015	0
0.66	1	3e-06	-0.57572	-0.827954	0	5.14486	-3.5439	0
0.665	1	3e-06	-0.549723	-0.845272	0	5.2532	-3.38283	0
0.67	1	3e-06	-0.523196	-0.861777	0	5.35652	-3.21843	0
0.675	1	3e-06	-0.496166	-0.877451	0	5.45473	-3.05087	0
0.68	1	3e-06	-0.468658	-0.89228	0	5.54773	-2.88028	0
0.685	1	3e-06	-0.440698	-0.906249	0	5.63542	-2.70685	0
0.69	1	3e-06	-0.412312	-0.919344	0	5.71772	-2.53073	0
0.695	1	3e-06	-0.38353	-0.931552	0	5.79453	-2.35208	0
0.7	1	3e-06	-0.354376	-0.942861	0	5.86578	-2.17108	0
0.705	1	3e-06	-0.324881	-0.95326	0	5.9314	-1.9879	0
0.71	1	3e-06	-0.295072	-0.962737	0	5.99132	-1.80271	0
0.715	1	3e-06	-0.264977	-0.971284	0	6.04548	-1.61569	0
0.72	1	3e-06	-0.234627	-0.978891	0	6.09382	-1.42702	0
0.725	1	3e-06	-0.204049	-0.985551	0	6.13628	-1.23687	0
0.73	1	3e-06	-0.173274	-0.991258	0	6.17282	-1.04544	0
0.735	1	3e-06	-0.142331	-0.996004	0	6.2034	-0.852893	0
0.74	1	3e-06	-0.11125	-0.999785	0	6.22798	-0.659427	0
0.745	1	3e-06	-0.0800612	-1.0026	0	6.24653	-0.465225	0
0.75	1	3e-06	-0.0487947	-1.00444	0	6.25903	-0.270474	0
0.755	1	3e-06	-0.0174809	-1.0053	0	6.26547	-0.0753642	0
0.76	1	3e-06	0.0138498	-1.00519	0	6.26582	0.119917	0
0.765	1	3e-06	0.0451671	-1.0041	0	6.26009	0.315179	0
0.77	1	3e-06	0.0764405	-1.00204	0	6.24826	0.510233	0
0.775	1	3e-06	0.10764	-0.999	0	6.23035	0.704888	0
0.78	1	3e-06	0.138734	-0.99499	0	6.20638	0.898955	0
0.785	1	3e-06	0.169693	-0.990012	0	6.17634	1.09224	0
0.79	1	3e-06	0.200487	-0.98407	0	6.14028	1.28456	0
0.795	1	3e-06	0.231086	-0.977168	0	6.09821	1.47572	0
0.8	1	3e-06	0.26146	-0.969315	0	6.05018	1.66554	0
0.805	1	3e-06	0.291578	-0.960516	0	5.99622	1.85382	0
0.81	1	3e-06	0.321412	-0.950779	0	5.93639	2.04039	0
0.815	1	3e-06	0.350932	-0.940115	0	5.87073	2.22505	0
0.82	1	3e-06	0.38011	-0.928532	0	5.7993	2.40762	0
0.825	1	3e-06	0.408916	-0.916042	0	5.72218	2.58793	0
0.83	1	3e-06	0.437322	-0.902657	0	5.63942	2.76579	0
0.835	1	3e-06	0.465301	-0.888389	0	5.55111	2.94102	0
0.84	1	3e-06	0.492824	-0.873252	0	5.45732	3.11345	0
0.845	1	3e-06	0.519865	-0.857259	0	5.35816	3.28291	0
0.85	1	3e-06	0.546397	-0.840428	0	5.2537	3.44923	0
0.855	1	3e-06	0.572393	-0.822773	0	5.14405	3.61224	0
0.86	1	3e-06	0.597829	-0.804311	0	5.02931	3.77177	0
0.865	1	3e-06	0.622678	-0.785061	0	4.90959	3.92767	0
0.87	1	3e-06	0.646916	-0.765041	0	4.78501	4.07978	0
0.875	1	3e-06	0.67052	-0.74427	0	4.65568	4.22794	0
0.88	1	3e-06	0.693466	-0.722768	0	4.52174	4.372	0
0.885	1	3e-06	0.71573	-0.700557	0	4.3833	4.51182	0
0.89	1	3e-06	0.737291	-0.677657	0	4.24051	4.64726	0
0.895	1	3e-06	0.758128	-0.654092	0	4.0935	4.77818	0
0.9	1	3e-06	0.77822	-0.629883	0	3.94242	4.90444	0
0.905	1	3e-06	0.797546	-0.605055	0	3.78742	5.02592	0
0.91	1	3e-06	0.816087	-0.579632	0	3.62864	5.14249	0
0.915	1	3e-06	0.833826	-0.553639	0	3.46624	5.25404	0
0.92	1	3e-06	0.850744	-0.5271	0	3.30039	5.36044	0
0.925	1	3e-06	0.866825	-0.500043	0	3.13124	5.46159	0
0.93	1	3e-06	0.882051	-0.472493	0	2.95897	5.55739	0
0.935	1	3e-06	0.896409	-0.444478	0	2.78374	5.64774	0
